0.15231685,0.13996059,0.19709145,0.16038404,0.23813698,0.11854564,0.23506261,0.18761829,0.20498954,0.18931465,0.14017214,0.15421407,0.1373786,0.21133728,0.16119416,0.17332472,0.1426629,0.16459636,0.09679643,0.11286627,0.13815689,0.21527131,0.1639896,0.12312369,0.105905235,0.16071802,0.17397697,0.18051197,0.10475698,0.2268594,0.11875218,0.1812993,0.13738649,0.15023786,0.1281915,0.16102889,0.13219199,0.12685238,0.15242694,0.17196648,0.11648465,0.17515464,0.12917487,0.1777343,0.16342618,0.12265894,0.15739548,0.10266894,0.18200277,0.15677135,0.14486775,0.2602451,0.1306121,0.083831534,0.12471318,0.1266796,0.100919835,0.17479083,0.12397547,0.14429915,0.12612808,0.12936424,0.113052115,0.13266024
-1.0000924,1.0252986,1.1040678,0.639117,-1.6662872,-0.29318392,-3.0931733,-2.5453334,-0.59977156,-2.3785083,0.6536486,0.6185529,-0.47408715,-2.767453,0.07349832,0.8264351,-1.6948261,-0.103464164,0.06141863,0.09746256,-0.118061945,0.46418345,0.2135317,0.22436795,-1.0054845,-0.33711627,0.26131883,1.9263401,-0.70047873,-0.15250564,1.4954147,-1.7470853,-0.1830328,2.187884,-0.8108784,-0.39223528,1.3501697,0.19794126,-2.0434468,1.5263762,-0.52965933,-0.5566214,0.1395692,2.0278904,2.0486045,0.041216016,0.8452077,0.58984035,1.0245222,-2.074629,-0.28931096,-4.182955,0.98647016,1.2438037,-1.124171,1.5665268,-1.3840942,-1.3915968,1.3305738,-0.6458685,-1.3771161,0.07748884,0.030746697,-1.3733939
