46982,52480,53357,52540,47070,47139,47193,33072,33127,52592,33184,47254,52647,47315,47374,47432,47491,47550,53400,47619,52706,33307,47681,47736,47783,47843,47905,47964,52758,33406,48020,22341,22403,48077,48144,33472,48201,48261,33535,48319,48379,33601,48440,33664,22555,53459,33741,33798,48509,22652,33868,33924,33982,34037,22719,48562,34104,48626,52825,34163,34217,34279,34336,34400,48683,34456,48741,34517,34577,34637,34691,48797,48853,34758,48914,34813,22967,34872,34922,48962,34995,35058,49023,49078,35142,35204,35265,49140,49194,49249,35338,52874,35405,35470,52932,49306,23180,35529,35584,35641,52992,49360,35707,35777,23275,49421,35846,49469,35911,35975,23372,49529,49584,36038,36097,49640,36169,36219,49696,49754,23464,36287,49807,36353,23543,23595,49872,36411,23681,23759,53043,36465,49933,36527,36585,36650,23839,36711,49987,50047,36764,36829,36884,50102,36950,37006,50161,23956,50217,37066,24030,24086,37119,37173,50277,37227,37283,37335,50329,24201,37397,37456,50386,37517,50442,37574,37629,37698,37752,53110,37825,50503,24339,50552,24394,37884,37942,50611,50663,24460,38012,50702,50747,38081,50811,38141,38190,24560,50880,50946,51003,38260,51049,38331,38386,51095,38444,38503,51140,38577,24673,38626,24733,24798,24845,38686,20146,38750,51188,38805,38853,38916,38978,39040,39089,39155,39214,24979,39279,25043,25112,25166,39342,39408,51247,53173,39465,53214,25239,51314,39528,39581,39638,51368,25338,25390,51428,39717,39781,25464,39832,39893,25527,51475,25595,39948,20480,40001,40059,25679,25738,25804,40111,25871,40168,25931,40230,25994,51531,26063,51583,51636,40298,40356,40418,40477,40531,26162,40586,40650,40700,26224,40748,26290,40797,40860,40926,40983,41040,26379,26439,51681,26503,26568,26630,26696,41102,41155,41218,26771,26835,51734,26897,41290,41345,26940,41405,41472,27008,41526,41584,27066,27123,27182,53259,41645,41703,41757,27265,27329,41808,41867,41922,41985,27422,42040,27485,42100,42154,42211,51793,27562,42282,42335,27635,42382,27692,27746,27803,27867,27919,27974,28037,42453,42513,28108,42574,42632,42691,28173,42753,28234,42806,51841,28317,42871,28381,51898,42936,28441,28502,28563,28629,51950,21108,42998,43054,28716,43125,52006,43187,43242,43308,52061,52115,28783,43371,28847,28897,43425,52167,28956,43485,43541,29035,29088,43591,43649,29167,29231,29287,43715,52209,29352,29408,43777,29476,29534,29597,43830,43890,29650,43956,29709,29765,44014,29822,44071,44131,52264,29879,29935,44191,44245,30001,44303,30058,21326,44359,30126,44421,44470,53308,21407,44526,30177,44589,30238,30292,44641,21477,30355,30423,44691,44745,44800,52321,44862,30497,44915,44978,30556,45031,52377,45083,45134,30623,30693,30749,45191,30810,45249,30866,30919,45315,30971,45380,31027,45432,45483,21567,45536,45590,45634,31093,45688,31149,31196,45737,31253,45792,45854,31313,31384,31447,45916,31510,31581,31641,45969,31703,31761,46030,31814,31876,46089,46144,31942,46196,32007,46252,46304,46373,46433,32063,46488,21673,32128,32190,32244,32308,46532,46591,32372,21737,46644,32430,46703,46750,32487,52430,46813,32553,32602,46870,32652,32705,21805,32763,32827,46927,32890
512,19,403,-1,6,0,0,0
513,88,123,-1,4,0,0,0
514,200,264,-1,6,0,0,0
515,72,136,-1,6,0,0,0
516,53,501,-1,6,0,0,0
517,4,452,-1,6,0,0,0
518,129,193,-1,6,0,0,0
519,65,385,-1,6,0,0,0
520,43,492,-1,6,0,0,0
521,331,395,-1,6,0,0,0
522,117,437,-1,6,0,0,0
523,214,278,-1,6,0,0,0
524,29,48,-1,4,0,0,0
525,20,468,-1,6,0,0,0
526,84,148,-1,6,0,0,0
527,212,276,-1,6,0,0,0
528,340,404,-1,6,0,0,0
529,379,443,-1,6,0,0,0
530,173,237,-1,6,0,0,0
531,16,317,-1,4,0,0,0
532,56,504,-1,6,0,0,0
533,25,473,-1,6,0,0,0
534,345,409,-1,6,0,0,0
535,153,217,-1,6,0,0,0
536,89,281,-1,6,0,0,0
537,33,91,-1,4,0,0,0
538,246,483,-1,4,0,0,0
539,131,198,-1,4,0,0,0
540,188,316,-1,6,0,0,0
541,372,500,-1,6,0,0,0
542,244,308,-1,6,0,0,0
543,116,180,-1,6,0,0,0
544,250,465,-1,6,0,0,0
545,50,52,-1,4,0,0,0
546,387,451,-1,6,0,0,0
547,215,279,-1,6,0,0,0
548,96,352,-1,6,0,0,0
549,18,343,-1,4,0,0,0
550,38,102,-1,6,0,0,0
551,478,510,-1,4,0,0,0
552,251,315,-1,6,0,0,0
553,157,223,-1,6,0,0,0
554,121,185,-1,6,0,0,0
555,134,326,-1,6,0,0,0
556,24,57,-1,4,0,0,0
557,28,94,-1,4,0,0,0
558,149,324,-1,6,0,0,0
559,87,407,-1,6,0,0,0
560,126,392,-1,4,0,0,0
561,186,378,-1,6,0,0,0
562,58,122,-1,6,0,0,0
563,15,463,-1,6,0,0,0
564,66,130,-1,6,0,0,0
565,218,282,-1,6,0,0,0
566,154,346,-1,6,0,0,0
567,90,410,-1,6,0,0,0
568,240,304,-1,6,0,0,0
569,368,432,-1,6,0,0,0
570,7,455,-1,6,0,0,0
571,252,444,-1,6,0,0,0
572,249,377,-1,6,0,0,0
573,40,42,-1,6,0,0,0
574,255,319,-1,6,0,0,0
575,191,383,-1,6,0,0,0
576,127,447,-1,6,0,0,0
577,63,511,-1,6,0,0,0
578,367,431,-1,6,0,0,0
579,144,272,-1,6,0,0,0
580,13,461,-1,6,0,0,0
581,120,440,-1,6,0,0,0
582,248,376,-1,6,0,0,0
583,181,373,-1,6,0,0,0
584,71,245,-1,4,0,0,0
585,128,384,-1,6,0,0,0
586,192,256,-1,6,0,0,0
587,64,320,-1,6,0,0,0
588,30,495,-1,4,0,0,0
589,47,462,-1,4,0,0,0
590,247,311,-1,6,0,0,0
591,375,439,-1,6,0,0,0
592,55,503,-1,6,0,0,0
593,118,356,-1,4,0,0,0
594,115,435,-1,6,0,0,0
595,179,307,-1,6,0,0,0
596,243,371,-1,6,0,0,0
597,12,486,-1,6,0,0,0
598,142,334,-1,6,0,0,0
599,36,59,-1,4,0,0,0
600,318,401,-1,4,0,0,0
601,449,453,-1,4,0,0,0
