108,149,122,53,131,110,123,57,113,61,145,63,65,132,67,20,22,133,69,146,70,26,147,117,124,118,73,76,77,30,80,119,125,33,84,134,135,126,87,35,36,127,128,88,136,137,138,148,129,139,97,98,140,100,40,141,130,142,-1,44,46,143,106,144
6,1,3,-1,6,0,0,0
7,0,4,-1,6,0,0,0
8,6,-1,-1,7,0,0,0
9,2,3,-1,7,0,0,0
10,4,5,-1,7,0,0,0
11,9,10,-1,7,0,0,0
12,2,3,-1,4,0,0,0
13,2,4,-1,4,0,0,0
14,5,-1,-1,4,0,0,0
15,14,7,-1,4,0,0,0
16,12,-1,-1,4,0,0,0
17,16,15,-1,4,0,0,0
18,0,4,-1,4,0,0,0
19,6,-1,-1,4,0,0,0
20,19,15,-1,6,0,0,0
21,5,-1,-1,4,0,0,0
22,21,13,-1,6,0,0,0
23,1,-1,-1,7,0,0,0
24,23,12,-1,7,0,0,0
25,7,-1,-1,4,0,0,0
26,24,25,-1,2,0,0,0
27,1,-1,-1,7,0,0,0
28,1,5,-1,4,0,0,0
29,2,4,-1,6,0,0,0
30,29,6,-1,6,0,0,0
31,2,4,-1,7,0,0,0
32,0,-1,-1,4,0,0,0
33,32,28,-1,4,0,0,0
34,17,-1,-1,7,0,0,0
35,2,4,-1,6,0,0,0
36,6,-1,-1,4,0,0,0
37,18,-1,-1,7,0,0,0
38,0,2,-1,7,0,0,0
39,0,-1,-1,7,0,0,0
40,0,2,-1,6,0,0,0
41,0,2,-1,7,0,0,0
42,0,3,-1,6,0,0,0
43,5,-1,-1,4,0,0,0
44,42,43,-1,6,0,0,0
45,0,2,-1,6,0,0,0
46,45,6,-1,6,0,0,0
47,5,-1,-1,4,0,0,0
48,47,6,-1,6,0,0,0
49,2,-1,-1,4,0,0,0
50,49,7,-1,6,0,0,0
51,3,5,-1,6,0,0,0
52,51,-1,-1,4,0,0,0
53,52,50,-1,6,0,0,0
54,3,-1,-1,7,0,0,0
55,54,-1,-1,7,0,0,0
56,55,50,-1,7,0,0,0
57,48,-1,-1,4,0,0,0
58,1,-1,-1,4,0,0,0
59,58,12,-1,4,0,0,0
60,1,3,-1,4,0,0,0
61,60,13,-1,4,0,0,0
62,59,15,-1,6,0,0,0
63,17,-1,-1,4,0,0,0
64,5,-1,-1,4,0,0,0
65,64,18,-1,4,0,0,0
66,50,-1,-1,7,0,0,0
67,50,-1,-1,4,0,0,0
68,48,-1,-1,7,0,0,0
69,62,-1,-1,4,0,0,0
70,48,-1,-1,4,0,0,0
71,7,-1,-1,4,0,0,0
72,71,59,-1,4,0,0,0
73,18,28,-1,2,0,0,0
74,2,4,-1,6,0,0,0
75,74,-1,-1,4,0,0,0
76,75,48,-1,6,0,0,0
77,50,-1,-1,4,0,0,0
78,4,-1,-1,4,0,0,0
79,78,-1,-1,4,0,0,0
80,79,59,-1,4,0,0,0
81,0,-1,-1,4,0,0,0
82,81,-1,-1,4,0,0,0
83,82,59,-1,4,0,0,0
84,62,-1,-1,4,0,0,0
85,48,-1,-1,7,0,0,0
86,62,-1,-1,7,0,0,0
87,62,-1,-1,4,0,0,0
88,50,-1,-1,4,0,0,0
89,62,-1,-1,7,0,0,0
90,6,-1,-1,7,0,0,0
91,90,50,-1,7,0,0,0
92,50,-1,-1,7,0,0,0
93,48,-1,-1,7,0,0,0
94,5,-1,-1,4,0,0,0
95,94,-1,-1,4,0,0,0
96,95,-1,-1,4,0,0,0
97,96,83,-1,4,0,0,0
98,62,-1,-1,4,0,0,0
99,48,-1,-1,7,0,0,0
100,50,-1,-1,4,0,0,0
101,0,2,-1,7,0,0,0
102,101,-1,-1,7,0,0,0
103,102,48,-1,7,0,0,0
104,62,-1,-1,7,0,0,0
105,72,-1,-1,7,0,0,0
106,50,-1,-1,4,0,0,0
107,48,-1,-1,7,0,0,0
108,48,-1,-1,4,0,0,0
109,50,48,-1,6,0,0,0
110,109,-1,-1,4,0,0,0
111,5,-1,-1,4,0,0,0
112,111,-1,-1,4,0,0,0
113,112,59,-1,6,0,0,0
114,62,-1,-1,7,0,0,0
115,109,-1,-1,7,0,0,0
116,72,-1,-1,7,0,0,0
117,109,-1,-1,4,0,0,0
118,109,-1,-1,4,0,0,0
119,83,-1,-1,4,0,0,0
120,109,-1,-1,7,0,0,0
121,109,-1,-1,7,0,0,0
122,8,-1,-1,0,0,0,0
123,11,-1,-1,0,0,0,0
124,27,-1,-1,0,0,0,0
125,31,-1,-1,0,0,0,0
126,34,-1,-1,0,0,0,0
127,37,-1,-1,0,0,0,0
128,38,-1,-1,0,0,0,0
129,39,-1,-1,0,0,0,0
130,41,-1,-1,0,0,0,0
131,56,-1,-1,0,0,0,0
132,66,-1,-1,0,0,0,0
133,68,-1,-1,0,0,0,0
134,85,-1,-1,0,0,0,0
135,86,-1,-1,0,0,0,0
136,89,-1,-1,0,0,0,0
137,91,-1,-1,0,0,0,0
138,92,-1,-1,0,0,0,0
139,93,-1,-1,0,0,0,0
140,99,-1,-1,0,0,0,0
141,103,-1,-1,0,0,0,0
142,104,-1,-1,0,0,0,0
143,105,-1,-1,0,0,0,0
144,107,-1,-1,0,0,0,0
145,114,-1,-1,0,0,0,0
146,115,-1,-1,0,0,0,0
147,116,-1,-1,0,0,0,0
148,120,-1,-1,0,0,0,0
149,121,-1,-1,0,0,0,0
